YEAR,ST,State,TopicType,TopicDesc,MeasureDesc,SubMeasure,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Age,Race,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,31.5,3,25.2,38.4,319,Overall,All Ages,African American,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,44.9,2.1,40.3,49.7,747,Overall,All Ages,Hispanic,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,41.6,2.6,36.1,47.3,1837,Overall,All Ages,White,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,34.4,4.7,24.9,45.5,185,Overall,All Ages,Multiple Race,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,39.5,2.1,35.1,44.1,1710,Female,All Ages,All Races,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,42.3,2.2,37.4,47.3,1620,Male,All Ages,All Races,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,15.6,1.6,12.4,19.4,2403,Overall,All Ages,All Races,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,1EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,1EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Asian,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,1EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,21.3,3.1,15.4,28.7,263,Overall,All Ages,African American,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,1EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,23.7,2.7,18.5,29.9,707,Overall,All Ages,Hispanic,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,1EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,1EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,10.8,1.6,7.8,14.9,1092,Overall,All Ages,White,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,1EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,21.4,5.5,12,35.3,102,Overall,All Ages,Multiple Race,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,1EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,14.1,2.2,10.1,19.4,1171,Female,All Ages,All Races,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,1EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,17.2,1.6,14,20.9,1221,Male,All Ages,All Races,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,1EDU,YRB08,3
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,19.7,1.7,16.2,23.8,1333,Overall,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB06,1
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB06,1
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB06,1
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,15.5,1.9,11.7,20.3,412,Overall,All Ages,African American,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB06,1
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,15.6,3.9,8.7,26.4,118,Overall,All Ages,Hispanic,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB06,1
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB06,1
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,22.7,3.1,16.5,30.3,647,Overall,All Ages,White,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB06,1
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Multiple Race,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB06,1
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,20.1,2,16,25,687,Female,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB06,1
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,19.1,1.7,15.6,23.2,644,Male,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB06,1
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.1,0.3,1.5,3.1,1333,Overall,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB07,2
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB07,2
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB07,2
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0.9,0.5,0.3,3,412,Overall,All Ages,African American,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB07,2
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.4,1.6,0.5,10.1,118,Overall,All Ages,Hispanic,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB07,2
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB07,2
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.7,0.7,1.5,4.7,647,Overall,All Ages,White,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB07,2
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Multiple Race,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB07,2
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.7,0.6,0.8,3.7,687,Female,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB07,2
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.6,0.6,1.5,4.4,644,Male,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB07,2
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,42.9,1.7,39.2,46.7,1333,Overall,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB08,3
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB08,3
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB08,3
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,41,2.1,36.4,45.8,412,Overall,All Ages,African American,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB08,3
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,42.1,5.2,31.1,54,119,Overall,All Ages,Hispanic,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB08,3
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB08,3
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,43.6,3.4,36.3,51.1,647,Overall,All Ages,White,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB08,3
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Multiple Race,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB08,3
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,44.1,2,39.6,48.7,688,Female,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB08,3
2015,SC,South Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,41.5,2.1,36.9,46.3,643,Male,All Ages,All Races,High School,"(33.998821303000454, -81.04537120699968)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB08,3
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,17.3,2.3,13,22.6,1282,Overall,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB06,1
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB06,1
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB06,1
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,African American,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB06,1
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Hispanic,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB06,1
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB06,1
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,16.7,2.4,12.2,22.3,1026,Overall,All Ages,White,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB06,1
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Multiple Race,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB06,1
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,16,2,12.3,20.5,660,Female,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB06,1
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,18.4,3,12.9,25.5,620,Male,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB06,1
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.7,0.9,1.4,5.4,1282,Overall,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB07,2
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB07,2
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB07,2
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,African American,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB07,2
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Hispanic,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB07,2
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB07,2
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.3,0.7,1.2,4.2,1026,Overall,All Ages,White,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB07,2
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Multiple Race,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB07,2
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.6,0.7,0.6,3.9,660,Female,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB07,2
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,3.9,1.4,1.8,8.3,620,Male,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB07,2
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,41,2.5,35.8,46.4,1266,Overall,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB08,3
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB08,3
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB08,3
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,African American,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB08,3
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Hispanic,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB08,3
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB08,3
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,37.8,2.2,33.2,42.6,1015,Overall,All Ages,White,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB08,3
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Multiple Race,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB08,3
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,41.3,4.1,33.2,50,656,Female,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB08,3
2015,SD,South Dakota,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,40.6,2.3,36,45.4,609,Male,All Ages,All Races,High School,"(44.353130053000484, -100.3735306369997)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB08,3
2015,TN,Tennessee,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,21.7,0.9,19.9,23.6,4060,Overall,All Ages,All Races,High School,"(35.68094058000048, -85.77449091399967)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB06,1
2015,TN,Tennessee,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(35.68094058000048, -85.77449091399967)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB06,1
2015,TN,Tennessee,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(35.68094058000048, -85.77449091399967)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB06,1
