,Issue Datetime,Summons Number,Violation Code,Violation Location,Violation Precinct,House Number,Street Name,Intersecting Street,City & State,Ticket Cost,Ticket Type,Zip Code,Lat,Long
5481,2019-01-14 09:11:00,8535588474,21,81,81,808,Macon St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.6844139,-73.918436
5482,2019-01-14 09:09:00,8535588450,21,81,81,794,Macon St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.6844451,-73.91893189999999
5483,2019-01-14 09:08:00,8535588449,21,81,81,743,Macon St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.684474,-73.9217106
5484,2019-01-14 09:06:00,8535588437,21,81,81,635,Macon St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.6840067,-73.92575219999999
5485,2019-01-14 08:47:00,8535588425,21,81,81,249,Patchen Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.6827351,-73.92577519999999
5486,2019-01-14 08:41:00,8535588395,21,81,81,291,Patchen Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.6811034,-73.9253337
5487,2019-01-14 08:38:00,8535588383,21,81,81,333,Patchen Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.6795927,-73.9251204
5488,2019-01-14 03:30:00,1453681747,21,83,83,1129,BROADWAY,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.6937343,-73.9290685
5489,2019-01-14 03:20:00,1453681723,21,83,83,820,BROADWAY,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.6992442,-73.9397245
5490,2019-01-14 03:46:00,1453678992,21,83,83,1499,BROADWAY,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.6872962,-73.9177263
5491,2019-01-14 12:36:00,1453678141,21,83,83,127,TROUTMAN STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.699924,-73.92974699999999
5492,2019-01-14 12:24:00,1453678116,21,83,83,159,TROUTMAN STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.7005732,-73.92879839999999
5493,2019-01-14 12:19:00,1453678098,21,83,83,161,TROUTMAN STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.700706,-73.92888669999999
5494,2019-01-14 12:16:00,1453678086,21,83,83,191,TROUTMAN STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.701451,-73.9281519
5495,2019-01-14 11:53:00,1453678062,21,83,83,145,ST NICHOLAS AVENUE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7050543,-73.9170078
5496,2019-01-14 11:50:00,1453678050,21,83,83,149,ST NICHOLAS AVENUE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7049993,-73.916893
5497,2019-01-14 11:43:00,1453678037,21,83,83,219,ST NICHOLAS AVENUE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7035018,-73.9143331
5498,2019-01-14 11:40:00,1453678025,21,83,83,215,ST NICHOLAS AVENUE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.70351489999999,-73.9144249
5499,2019-01-14 11:30:00,1453678013,21,83,83,367,MENAHAN STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.701589,-73.9139196
5500,2019-01-14 10:19:00,1453677987,21,83,83,632,KOSCIUSZKO STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.6935179,-73.9280237
5501,2019-01-14 10:07:00,1453677963,21,83,83,1155,DEKALB AVENUE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.69471679999999,-73.929277
5502,2019-01-14 09:22:00,1453689667,21,83,83,200,STOCKHOLM STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.700198,-73.921694
5503,2019-01-14 08:08:00,1453689655,21,83,83,164,SUYDAM STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.6992517,-73.9262689
5504,2019-01-14 09:31:00,1453689631,21,83,83,201,HIMROD STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.698955,-73.921317
5505,2019-01-14 09:34:00,1453689620,21,83,83,221,HIMROD STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.6995027,-73.9207117
5506,2019-01-14 11:13:00,1453689497,21,83,83,73,IRVING AVENUE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7043689,-73.9234214
5507,2019-01-14 11:08:00,1453689473,21,83,83,53,IRVING AVENUE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.70491810000001,-73.924294
5508,2019-01-14 10:11:00,1453689450,21,83,83,275,BLEECKER STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.69962,-73.917146
5509,2019-01-14 10:05:00,1453689448,21,83,83,290,BLEECKER STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.69965500000001,-73.91638499999999
5510,2019-01-14 10:02:00,1453689436,21,83,83,1309,GREENE AVENUE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.6984722,-73.9193018
5511,2019-01-14 09:59:00,1453689424,21,83,83,1305,GREENE AVENUE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.6983539,-73.91942569999999
5512,2019-01-14 09:47:00,1453109262,21,83,83,1280,DEKALB AVENUE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.6972776,-73.92583259999999
5513,2019-01-14 09:45:00,1453109250,21,83,83,1280,DEKALB AVENUE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.6972776,-73.92583259999999
5514,2019-01-14 09:25:00,1453109213,21,83,83,547,HART STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.6968134,-73.9297593
5515,2019-01-14 09:20:00,1453109201,21,83,83,569,HART STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.6971663,-73.9292541
5516,2019-01-14 09:18:00,1453109195,21,83,83,573,HART STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.6971612,-73.9291507
5517,2019-01-14 08:52:00,1453109160,21,83,83,5,TROUTMAN STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.6973211,-73.9339443
5518,2019-01-14 08:49:00,1453109158,21,83,83,11,TROUTMAN STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.6974787,-73.9339073
5519,2019-01-14 08:42:00,1453109134,21,83,83,11 B,TROUTMAN STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.6975164,-73.9337642
5520,2019-01-14 08:40:00,1453109122,21,83,83,15,TROUTMAN STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.6975976,-73.93379250000001
5521,2019-01-14 08:23:00,1453109109,21,83,83,31,MELROSE STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.6981854,-73.9355124
5522,2019-01-14 07:43:00,1453109067,21,83,83,415,KNICKERBOCKER AVENUE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.6998608,-73.91970119999999
5523,2019-01-14 09:05:00,1453093230,21,88,88,216,HALL ST,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6915499,-73.965657
5524,2019-01-14 09:03:00,1453093229,21,88,88,194,HALL ST,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6922546,-73.9658889
5525,2019-01-14 09:01:00,1453093217,21,88,88,180,HALL STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.69257349999999,-73.96595780000001
5526,2019-01-14 08:52:00,1453093199,21,88,88,219,WASHINGTON AVE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6922865,-73.9663147
5527,2019-01-14 08:50:00,1453093175,21,88,88,227,WASHINGTON AVE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6920434,-73.9663032
5528,2019-01-14 08:47:00,1453093163,21,88,88,280,WASHINGTON AVE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6903043,-73.9665126
5529,2019-01-14 08:45:00,1453093151,21,88,88,295,WASHINGTON AVE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.690137,-73.96571399999999
5530,2019-01-14 08:41:00,1453093138,21,88,88,327,WASHINGTON AVE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.68903,-73.96563499999999
5531,2019-01-14 08:40:00,1453093126,21,88,88,337,WASHINGTON AVE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.688761,-73.96558499999999
5532,2019-01-14 08:38:00,1453093114,21,88,88,341,WASHINGTON AVE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6886516,-73.9655322
5533,2019-01-14 01:35:00,1453092328,21,88,88,860,ATLANTIC AVE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11238.0,40.6812733,-73.9663587
5534,2019-01-14 01:29:00,1453092304,21,88,88,992,ATLANTIC AVE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11238.0,40.6801948,-73.9610871
5535,2019-01-14 08:10:00,1453091476,21,83,83,164,SUYDAM STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.6992517,-73.9262689
5536,2019-01-14 07:36:00,1453091439,21,83,83,178,WYCKOFF AVENUE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7020607,-73.9158683
5537,2019-01-14 09:50:00,1453091373,21,83,83,1285,GREENE AVENUE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.697945,-73.91995899999999
5538,2019-01-14 08:25:00,1453091348,21,83,83,294,SUYDAM STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7026683,-73.9228703
5539,2019-01-14 08:22:00,1453091336,21,83,83,280,SUYDAM STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7023024,-73.92328359999999
5540,2019-01-14 08:13:00,1453091300,21,83,83,1192,SUYDAM STREET,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",,40.7030503,-73.922815
5541,2019-01-14 07:41:00,1453091294,21,83,83,236,WYCKOFF AVENUE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7006749,-73.913664
5542,2019-01-14 11:55:00,1453079907,21,79,79,884,BEDFORD AVE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6943818,-73.9562918
5543,2019-01-14 11:42:00,1453079889,21,79,79,485,LAFAYETTE AVE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.68951800000001,-73.9554215
5544,2019-01-14 11:38:00,1453077674,21,79,79,471,LAFAYETTE AVE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6895221,-73.9559177
5545,2019-01-14 11:35:00,1453077662,21,79,79,469,LAFAYETTE AVE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6895013,-73.9559751
5546,2019-01-14 08:10:00,1453103831,21,79,79,1125,FULTON ST,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11238.0,40.6816126,-73.95664699999999
5547,2019-01-14 08:15:00,1453103818,21,79,79,1117,FULTON ST,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11238.0,40.6816552,-73.95695020000001
5548,2019-01-14 09:42:00,1453103776,21,79,79,464,CLASSON AVE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11238.0,40.6841243,-73.9592988
5549,2019-01-14 09:45:00,1453103764,21,79,79,460,CLASSON AVE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11238.0,40.6842242,-73.9593218
5550,2019-01-14 11:27:00,1453103703,21,79,79,697,PUTNAM AVE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.6860939,-73.93372300000001
5551,2019-01-14 11:42:00,1453103697,21,79,79,310,MADISON ST,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11216.0,40.6850676,-73.9460967
5552,2019-01-14 08:32:00,1453701862,21,79,79,28,ST ANDREWS PL,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11216.0,40.678499,-73.9433464
5553,2019-01-14 08:14:00,1453700997,21,79,79,588,MARCY AVE,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.694493,-73.9492672
